"ABUNDANCE","BIOMASS","GENUS_SPECIES","SAMPLE_DESC","PLOT","LATITUDE","LONGITUDE","DAY","MONTH","YEAR"
"1","19.5","Tsuga canadensis","46.92_-88.026_7092/0/198_1962","7092/0/198","46.920000","-88.026000","1","1","1962"
"1","19.5","Tsuga canadensis","46.92_-88.026_7092/0/198_1967","7092/0/198","46.920000","-88.026000","1","1","1967"
"1","19.6","Tsuga canadensis","46.92_-88.026_7092/0/198_1989","7092/0/198","46.920000","-88.026000","1","1","1989"
"1","19.7","Tsuga canadensis","46.92_-88.026_7092/0/198_1994","7092/0/198","46.920000","-88.026000","1","1","1994"
"1","19.7","Tsuga canadensis","46.92_-88.026_7092/1/198_1999","7092/1/198","46.920000","-88.026000","1","1","1999"
"1","23.8","Tsuga canadensis","46.92_-88.026_7092/0/199_1962","7092/0/199","46.920000","-88.026000","1","1","1962"
"1","24.1","Tsuga canadensis","46.92_-88.026_7092/0/199_1967","7092/0/199","46.920000","-88.026000","1","1","1967"
"1","26.5","Tsuga canadensis","46.92_-88.026_7092/0/199_1989","7092/0/199","46.920000","-88.026000","1","1","1989"
"1","26.7","Tsuga canadensis","46.92_-88.026_7092/0/199_1994","7092/0/199","46.920000","-88.026000","1","1","1994"
"1","27.5","Tsuga canadensis","46.92_-88.026_7092/0/199_1999","7092/0/199","46.920000","-88.026000","1","1","1999"
"1","28","Tsuga canadensis","46.92_-88.026_7092/0/199_2004","7092/0/199","46.920000","-88.026000","1","1","2004"
"1","28","Tsuga canadensis","46.92_-88.026_7092/1/199_2009","7092/1/199","46.920000","-88.026000","1","1","2009"
"1","29.4","Tsuga canadensis","46.92_-88.026_7092/0/200_1962","7092/0/200","46.920000","-88.026000","1","1","1962"
"1","29.7","Tsuga canadensis","46.92_-88.026_7092/0/200_1967","7092/0/200","46.920000","-88.026000","1","1","1967"
"1","31.3","Tsuga canadensis","46.92_-88.026_7092/0/200_1989","7092/0/200","46.920000","-88.026000","1","1","1989"
"1","33","Tsuga canadensis","46.92_-88.026_7092/0/200_1994","7092/0/200","46.920000","-88.026000","1","1","1994"
"1","36.1","Tsuga canadensis","46.92_-88.026_7092/0/200_1999","7092/0/200","46.920000","-88.026000","1","1","1999"
"1","37.4","Tsuga canadensis","46.92_-88.026_7092/0/200_2004","7092/0/200","46.920000","-88.026000","1","1","2004"
"1","37.4","Tsuga canadensis","46.92_-88.026_7092/1/200_2009","7092/1/200","46.920000","-88.026000","1","1","2009"
"1","19.8","Tsuga canadensis","46.92_-88.026_7092/0/201_1962","7092/0/201","46.920000","-88.026000","1","1","1962"
"1","19.8","Tsuga canadensis","46.92_-88.026_7092/0/201_1967","7092/0/201","46.920000","-88.026000","1","1","1967"
"1","19.8","Tsuga canadensis","46.92_-88.026_7092/1/201_1989","7092/1/201","46.920000","-88.026000","1","1","1989"
"1","33.2","Tsuga canadensis","46.92_-88.026_7092/0/202_1962","7092/0/202","46.920000","-88.026000","1","1","1962"
"1","33.2","Tsuga canadensis","46.92_-88.026_7092/0/202_1967","7092/0/202","46.920000","-88.026000","1","1","1967"
"1","35.2","Tsuga canadensis","46.92_-88.026_7092/0/202_1989","7092/0/202","46.920000","-88.026000","1","1","1989"
"1","35.9","Tsuga canadensis","46.92_-88.026_7092/0/202_1994","7092/0/202","46.920000","-88.026000","1","1","1994"
"1","36","Tsuga canadensis","46.92_-88.026_7092/0/202_1999","7092/0/202","46.920000","-88.026000","1","1","1999"
"1","36.5","Tsuga canadensis","46.92_-88.026_7092/0/202_2004","7092/0/202","46.920000","-88.026000","1","1","2004"
"1","37","Tsuga canadensis","46.92_-88.026_7092/0/202_2009","7092/0/202","46.920000","-88.026000","1","1","2009"
"1","17.2","Tsuga canadensis","46.92_-88.026_7092/0/203_1962","7092/0/203","46.920000","-88.026000","1","1","1962"
"1","17.2","Tsuga canadensis","46.92_-88.026_7092/0/203_1967","7092/0/203","46.920000","-88.026000","1","1","1967"
"1","17.6","Tsuga canadensis","46.92_-88.026_7092/0/203_1989","7092/0/203","46.920000","-88.026000","1","1","1989"
"1","17.8","Tsuga canadensis","46.92_-88.026_7092/0/203_1994","7092/0/203","46.920000","-88.026000","1","1","1994"
"1","17.8","Tsuga canadensis","46.92_-88.026_7092/0/203_1999","7092/0/203","46.920000","-88.026000","1","1","1999"
"1","18.1","Tsuga canadensis","46.92_-88.026_7092/0/203_2004","7092/0/203","46.920000","-88.026000","1","1","2004"
"1","18.4","Tsuga canadensis","46.92_-88.026_7092/0/203_2009","7092/0/203","46.920000","-88.026000","1","1","2009"
"1","37.8","Tsuga canadensis","46.92_-88.026_7092/0/204_1962","7092/0/204","46.920000","-88.026000","1","1","1962"
"1","38.8","Tsuga canadensis","46.92_-88.026_7092/0/204_1967","7092/0/204","46.920000","-88.026000","1","1","1967"
"1","43.9","Tsuga canadensis","46.92_-88.026_7092/0/204_1989","7092/0/204","46.920000","-88.026000","1","1","1989"
"1","45.7","Tsuga canadensis","46.92_-88.026_7092/0/204_1994","7092/0/204","46.920000","-88.026000","1","1","1994"
"1","46.6","Tsuga canadensis","46.92_-88.026_7092/0/204_1999","7092/0/204","46.920000","-88.026000","1","1","1999"
"1","48.8","Tsuga canadensis","46.92_-88.026_7092/0/204_2004","7092/0/204","46.920000","-88.026000","1","1","2004"
"1","48.8","Tsuga canadensis","46.92_-88.026_7092/1/204_2009","7092/1/204","46.920000","-88.026000","1","1","2009"
"1","54.6","Tsuga canadensis","46.92_-88.026_7092/0/207_1962","7092/0/207","46.920000","-88.026000","1","1","1962"
"1","55.8","Tsuga canadensis","46.92_-88.026_7092/0/207_1967","7092/0/207","46.920000","-88.026000","1","1","1967"
"1","64.1","Tsuga canadensis","46.92_-88.026_7092/0/207_1989","7092/0/207","46.920000","-88.026000","1","1","1989"
"1","66.1","Tsuga canadensis","46.92_-88.026_7092/0/207_1994","7092/0/207","46.920000","-88.026000","1","1","1994"
"1","67.1","Tsuga canadensis","46.92_-88.026_7092/0/207_1999","7092/0/207","46.920000","-88.026000","1","1","1999"
"1","68.7","Tsuga canadensis","46.92_-88.026_7092/0/207_2004","7092/0/207","46.920000","-88.026000","1","1","2004"
"1","69","Tsuga canadensis","46.92_-88.026_7092/0/207_2009","7092/0/207","46.920000","-88.026000","1","1","2009"
"1","36.8","Tsuga canadensis","46.92_-88.026_7092/0/208_1962","7092/0/208","46.920000","-88.026000","1","1","1962"
"1","37.5","Tsuga canadensis","46.92_-88.026_7092/0/208_1967","7092/0/208","46.920000","-88.026000","1","1","1967"
"1","42","Tsuga canadensis","46.92_-88.026_7092/0/208_1989","7092/0/208","46.920000","-88.026000","1","1","1989"
"1","43.4","Tsuga canadensis","46.92_-88.026_7092/0/208_1994","7092/0/208","46.920000","-88.026000","1","1","1994"
"1","44.3","Tsuga canadensis","46.92_-88.026_7092/0/208_1999","7092/0/208","46.920000","-88.026000","1","1","1999"
"1","45.2","Tsuga canadensis","46.92_-88.026_7092/0/208_2004","7092/0/208","46.920000","-88.026000","1","1","2004"
"1","46.5","Tsuga canadensis","46.92_-88.026_7092/0/208_2009","7092/0/208","46.920000","-88.026000","1","1","2009"
"1","26.9","Tsuga canadensis","46.92_-88.026_7092/0/210_1962","7092/0/210","46.920000","-88.026000","1","1","1962"
"1","27.1","Tsuga canadensis","46.92_-88.026_7092/0/210_1967","7092/0/210","46.920000","-88.026000","1","1","1967"
"1","28.4","Tsuga canadensis","46.92_-88.026_7092/0/210_1989","7092/0/210","46.920000","-88.026000","1","1","1989"
"1","28.8","Tsuga canadensis","46.92_-88.026_7092/0/210_1999","7092/0/210","46.920000","-88.026000","1","1","1999"
"1","28.9","Tsuga canadensis","46.92_-88.026_7092/0/210_1994","7092/0/210","46.920000","-88.026000","1","1","1994"
"1","29.2","Tsuga canadensis","46.92_-88.026_7092/0/210_2004","7092/0/210","46.920000","-88.026000","1","1","2004"
"1","29.2","Tsuga canadensis","46.92_-88.026_7092/0/210_2009","7092/0/210","46.920000","-88.026000","1","1","2009"
"1","33.5","Tsuga canadensis","46.92_-88.026_7092/0/211_1962","7092/0/211","46.920000","-88.026000","1","1","1962"
"1","34.5","Tsuga canadensis","46.92_-88.026_7092/0/211_1967","7092/0/211","46.920000","-88.026000","1","1","1967"
"1","37.4","Tsuga canadensis","46.92_-88.026_7092/0/211_1989","7092/0/211","46.920000","-88.026000","1","1","1989"
"1","38.2","Tsuga canadensis","46.92_-88.026_7092/0/211_1994","7092/0/211","46.920000","-88.026000","1","1","1994"
"1","38.4","Tsuga canadensis","46.92_-88.026_7092/0/211_1999","7092/0/211","46.920000","-88.026000","1","1","1999"
"1","38.8","Tsuga canadensis","46.92_-88.026_7092/0/211_2004","7092/0/211","46.920000","-88.026000","1","1","2004"
"1","39.7","Tsuga canadensis","46.92_-88.026_7092/0/211_2009","7092/0/211","46.920000","-88.026000","1","1","2009"
"1","54.8","Tsuga canadensis","46.92_-88.026_7092/0/212_1962","7092/0/212","46.920000","-88.026000","1","1","1962"
"1","55.8","Tsuga canadensis","46.92_-88.026_7092/0/212_1967","7092/0/212","46.920000","-88.026000","1","1","1967"
"1","60.8","Tsuga canadensis","46.92_-88.026_7092/0/212_1989","7092/0/212","46.920000","-88.026000","1","1","1989"
"1","61.8","Tsuga canadensis","46.92_-88.026_7092/0/212_1994","7092/0/212","46.920000","-88.026000","1","1","1994"
"1","62.7","Tsuga canadensis","46.92_-88.026_7092/0/212_1999","7092/0/212","46.920000","-88.026000","1","1","1999"
"1","64.6","Tsuga canadensis","46.92_-88.026_7092/0/212_2004","7092/0/212","46.920000","-88.026000","1","1","2004"
"1","65.5","Tsuga canadensis","46.92_-88.026_7092/0/212_2009","7092/0/212","46.920000","-88.026000","1","1","2009"
"1","38","Tsuga canadensis","46.92_-88.026_7092/0/213_1962","7092/0/213","46.920000","-88.026000","1","1","1962"
"1","39","Tsuga canadensis","46.92_-88.026_7092/0/213_1967","7092/0/213","46.920000","-88.026000","1","1","1967"
"1","40.2","Tsuga canadensis","46.92_-88.026_7092/0/213_1989","7092/0/213","46.920000","-88.026000","1","1","1989"
"1","40.9","Tsuga canadensis","46.92_-88.026_7092/0/213_1999","7092/0/213","46.920000","-88.026000","1","1","1999"
"1","40.97","Tsuga canadensis","46.92_-88.026_7092/0/213_2004","7092/0/213","46.920000","-88.026000","1","1","2004"
"1","41","Tsuga canadensis","46.92_-88.026_7092/0/213_1994","7092/0/213","46.920000","-88.026000","1","1","1994"
"1","42","Tsuga canadensis","46.92_-88.026_7092/0/213_2009","7092/0/213","46.920000","-88.026000","1","1","2009"
"1","40.8","Tsuga canadensis","46.92_-88.026_7092/0/214_1962","7092/0/214","46.920000","-88.026000","1","1","1962"
"1","44.8","Tsuga canadensis","46.92_-88.026_7092/0/214_1967","7092/0/214","46.920000","-88.026000","1","1","1967"
"1","46.9","Tsuga canadensis","46.92_-88.026_7092/0/214_1989","7092/0/214","46.920000","-88.026000","1","1","1989"
"1","48.5","Tsuga canadensis","46.92_-88.026_7092/0/214_1994","7092/0/214","46.920000","-88.026000","1","1","1994"
"1","49.3","Tsuga canadensis","46.92_-88.026_7092/0/214_1999","7092/0/214","46.920000","-88.026000","1","1","1999"
"1","50.1","Tsuga canadensis","46.92_-88.026_7092/0/214_2004","7092/0/214","46.920000","-88.026000","1","1","2004"
"1","51.6","Tsuga canadensis","46.92_-88.026_7092/0/214_2009","7092/0/214","46.920000","-88.026000","1","1","2009"
"1","37.8","Tsuga canadensis","46.92_-88.026_7092/0/215_1962","7092/0/215","46.920000","-88.026000","1","1","1962"
"1","38.8","Tsuga canadensis","46.92_-88.026_7092/0/215_1967","7092/0/215","46.920000","-88.026000","1","1","1967"
"1","43.8","Tsuga canadensis","46.92_-88.026_7092/0/215_1989","7092/0/215","46.920000","-88.026000","1","1","1989"
"1","45","Tsuga canadensis","46.92_-88.026_7092/0/215_1994","7092/0/215","46.920000","-88.026000","1","1","1994"
"1","45.5","Tsuga canadensis","46.92_-88.026_7092/0/215_1999","7092/0/215","46.920000","-88.026000","1","1","1999"
"1","46.4","Tsuga canadensis","46.92_-88.026_7092/0/215_2004","7092/0/215","46.920000","-88.026000","1","1","2004"
"1","46.5","Tsuga canadensis","46.92_-88.026_7092/0/215_2009","7092/0/215","46.920000","-88.026000","1","1","2009"
"1","33.7","Tsuga canadensis","46.92_-88.026_7092/0/216_1962","7092/0/216","46.920000","-88.026000","1","1","1962"
"1","34.5","Tsuga canadensis","46.92_-88.026_7092/0/216_1967","7092/0/216","46.920000","-88.026000","1","1","1967"
"1","36.1","Tsuga canadensis","46.92_-88.026_7092/0/216_1989","7092/0/216","46.920000","-88.026000","1","1","1989"
"1","36.2","Tsuga canadensis","46.92_-88.026_7092/0/216_2009","7092/0/216","46.920000","-88.026000","1","1","2009"
"1","36.3","Tsuga canadensis","46.92_-88.026_7092/0/216_1994","7092/0/216","46.920000","-88.026000","1","1","1994"
"1","36.3","Tsuga canadensis","46.92_-88.026_7092/0/216_1999","7092/0/216","46.920000","-88.026000","1","1","1999"
"1","36.7","Tsuga canadensis","46.92_-88.026_7092/0/216_2004","7092/0/216","46.920000","-88.026000","1","1","2004"
"1","44.1","Tsuga canadensis","46.92_-88.026_7092/0/218_1962","7092/0/218","46.920000","-88.026000","1","1","1962"
"1","45.2","Tsuga canadensis","46.92_-88.026_7092/0/218_1967","7092/0/218","46.920000","-88.026000","1","1","1967"
"1","49.3","Tsuga canadensis","46.92_-88.026_7092/0/218_1989","7092/0/218","46.920000","-88.026000","1","1","1989"
"1","50.7","Tsuga canadensis","46.92_-88.026_7092/0/218_1994","7092/0/218","46.920000","-88.026000","1","1","1994"
"1","50.7","Tsuga canadensis","46.92_-88.026_7092/0/218_1999","7092/0/218","46.920000","-88.026000","1","1","1999"
"1","51.5","Tsuga canadensis","46.92_-88.026_7092/0/218_2004","7092/0/218","46.920000","-88.026000","1","1","2004"
"1","53.8","Tsuga canadensis","46.92_-88.026_7092/0/218_2009","7092/0/218","46.920000","-88.026000","1","1","2009"
"1","31.2","Tsuga canadensis","46.92_-88.026_7092/0/219_1962","7092/0/219","46.920000","-88.026000","1","1","1962"
"1","31.7","Tsuga canadensis","46.92_-88.026_7092/0/219_1967","7092/0/219","46.920000","-88.026000","1","1","1967"
"1","34.8","Tsuga canadensis","46.92_-88.026_7092/0/219_1989","7092/0/219","46.920000","-88.026000","1","1","1989"
"1","35.4","Tsuga canadensis","46.92_-88.026_7092/0/219_1994","7092/0/219","46.920000","-88.026000","1","1","1994"
"1","35.9","Tsuga canadensis","46.92_-88.026_7092/0/219_1999","7092/0/219","46.920000","-88.026000","1","1","1999"
"1","36.3","Tsuga canadensis","46.92_-88.026_7092/0/219_2004","7092/0/219","46.920000","-88.026000","1","1","2004"
"1","37.1","Tsuga canadensis","46.92_-88.026_7092/0/219_2009","7092/0/219","46.920000","-88.026000","1","1","2009"
"1","13.7","Tsuga canadensis","46.92_-88.026_7093/0/220_1962","7093/0/220","46.920000","-88.026000","1","1","1962"
"1","13.9","Tsuga canadensis","46.92_-88.026_7093/0/220_1967","7093/0/220","46.920000","-88.026000","1","1","1967"
"1","14.9","Tsuga canadensis","46.92_-88.026_7093/0/220_1989","7093/0/220","46.920000","-88.026000","1","1","1989"
"1","15","Tsuga canadensis","46.92_-88.026_7093/0/220_1994","7093/0/220","46.920000","-88.026000","1","1","1994"
"1","15.1","Tsuga canadensis","46.92_-88.026_7093/0/220_1999","7093/0/220","46.920000","-88.026000","1","1","1999"
"1","15.2","Tsuga canadensis","46.92_-88.026_7093/0/220_2009","7093/0/220","46.920000","-88.026000","1","1","2009"
"1","15.4","Tsuga canadensis","46.92_-88.026_7093/0/220_2004","7093/0/220","46.920000","-88.026000","1","1","2004"
"1","28.1","Tsuga canadensis","46.92_-88.026_7093/0/221_1962","7093/0/221","46.920000","-88.026000","1","1","1962"
"1","29.2","Tsuga canadensis","46.92_-88.026_7093/0/221_1967","7093/0/221","46.920000","-88.026000","1","1","1967"
"1","35.1","Tsuga canadensis","46.92_-88.026_7093/0/221_1989","7093/0/221","46.920000","-88.026000","1","1","1989"
"1","36.4","Tsuga canadensis","46.92_-88.026_7093/0/221_1994","7093/0/221","46.920000","-88.026000","1","1","1994"
"1","37.9","Tsuga canadensis","46.92_-88.026_7093/0/221_1999","7093/0/221","46.920000","-88.026000","1","1","1999"
"1","39.6","Tsuga canadensis","46.92_-88.026_7093/0/221_2004","7093/0/221","46.920000","-88.026000","1","1","2004"
"1","40","Tsuga canadensis","46.92_-88.026_7093/0/221_2009","7093/0/221","46.920000","-88.026000","1","1","2009"
"1","12.7","Tsuga canadensis","46.92_-88.026_7093/0/222_1967","7093/0/222","46.920000","-88.026000","1","1","1967"
"1","16.1","Tsuga canadensis","46.92_-88.026_7093/0/222_1989","7093/0/222","46.920000","-88.026000","1","1","1989"
"1","16.1","Tsuga canadensis","46.92_-88.026_7093/0/222_1999","7093/0/222","46.920000","-88.026000","1","1","1999"
"1","16.4","Tsuga canadensis","46.92_-88.026_7093/0/222_1994","7093/0/222","46.920000","-88.026000","1","1","1994"
"1","16.4","Tsuga canadensis","46.92_-88.026_7093/0/222_2009","7093/0/222","46.920000","-88.026000","1","1","2009"
"1","16.9","Tsuga canadensis","46.92_-88.026_7093/0/222_2004","7093/0/222","46.920000","-88.026000","1","1","2004"
"1","24.8","Tsuga canadensis","46.92_-88.026_7093/0/223_1962","7093/0/223","46.920000","-88.026000","1","1","1962"
"1","26.1","Tsuga canadensis","46.92_-88.026_7093/0/223_1967","7093/0/223","46.920000","-88.026000","1","1","1967"
"1","34.6","Tsuga canadensis","46.92_-88.026_7093/0/223_1989","7093/0/223","46.920000","-88.026000","1","1","1989"
"1","36.1","Tsuga canadensis","46.92_-88.026_7093/0/223_1994","7093/0/223","46.920000","-88.026000","1","1","1994"
"1","37","Tsuga canadensis","46.92_-88.026_7093/0/223_1999","7093/0/223","46.920000","-88.026000","1","1","1999"
"1","38","Tsuga canadensis","46.92_-88.026_7093/0/223_2004","7093/0/223","46.920000","-88.026000","1","1","2004"
"1","38.8","Tsuga canadensis","46.92_-88.026_7093/0/223_2009","7093/0/223","46.920000","-88.026000","1","1","2009"
"1","76.4","Tsuga canadensis","46.92_-88.026_7093/0/225_1962","7093/0/225","46.920000","-88.026000","1","1","1962"
"1","77.7","Tsuga canadensis","46.92_-88.026_7093/0/225_1967","7093/0/225","46.920000","-88.026000","1","1","1967"
"1","85.8","Tsuga canadensis","46.92_-88.026_7093/0/225_1989","7093/0/225","46.920000","-88.026000","1","1","1989"
"1","87.6","Tsuga canadensis","46.92_-88.026_7093/0/225_1994","7093/0/225","46.920000","-88.026000","1","1","1994"
"1","89.2","Tsuga canadensis","46.92_-88.026_7093/0/225_1999","7093/0/225","46.920000","-88.026000","1","1","1999"
"1","91","Tsuga canadensis","46.92_-88.026_7093/0/225_2004","7093/0/225","46.920000","-88.026000","1","1","2004"
"1","92.2","Tsuga canadensis","46.92_-88.026_7093/0/225_2009","7093/0/225","46.920000","-88.026000","1","1","2009"
"1","19.8","Tsuga canadensis","46.92_-88.026_7093/0/226_1962","7093/0/226","46.920000","-88.026000","1","1","1962"
"1","20.8","Tsuga canadensis","46.92_-88.026_7093/0/226_1967","7093/0/226","46.920000","-88.026000","1","1","1967"
"1","26.1","Tsuga canadensis","46.92_-88.026_7093/0/226_1989","7093/0/226","46.920000","-88.026000","1","1","1989"
"1","27.5","Tsuga canadensis","46.92_-88.026_7093/0/226_1994","7093/0/226","46.920000","-88.026000","1","1","1994"
"1","27.9","Tsuga canadensis","46.92_-88.026_7093/0/226_1999","7093/0/226","46.920000","-88.026000","1","1","1999"
"1","28.5","Tsuga canadensis","46.92_-88.026_7093/0/226_2004","7093/0/226","46.920000","-88.026000","1","1","2004"
"1","29.5","Tsuga canadensis","46.92_-88.026_7093/0/226_2009","7093/0/226","46.920000","-88.026000","1","1","2009"
"1","91.9","Tsuga canadensis","46.92_-88.026_7093/0/227_1962","7093/0/227","46.920000","-88.026000","1","1","1962"
"1","91.9","Tsuga canadensis","46.92_-88.026_7093/1/227_1967","7093/1/227","46.920000","-88.026000","1","1","1967"
"1","14.2","Tsuga canadensis","46.92_-88.026_7093/0/228_1962","7093/0/228","46.920000","-88.026000","1","1","1962"
"1","14.9","Tsuga canadensis","46.92_-88.026_7093/0/228_1967","7093/0/228","46.920000","-88.026000","1","1","1967"
"1","19.5","Tsuga canadensis","46.92_-88.026_7093/0/228_1989","7093/0/228","46.920000","-88.026000","1","1","1989"
"1","19.9","Tsuga canadensis","46.92_-88.026_7093/0/228_1994","7093/0/228","46.920000","-88.026000","1","1","1994"
"1","20.4","Tsuga canadensis","46.92_-88.026_7093/0/228_1999","7093/0/228","46.920000","-88.026000","1","1","1999"
